cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxsHUlC9-6G265bJnJ4AaABAg,video ini menggambarkan kengerian pasca pertandingan arema vs psby,3 years ago,@dimasrezha7582,UCCiF78NF7wF2ITsTWKrv-Ng,1,,https://yt3.ggpht.com/ytc/AIdro_mIGlqIYYtCZsZjLU94fyeijqO7zN80pJGCEL9w-uNr2PTUIGNAmRqf5z40HG5jVFRm1w=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.459983
UgxiEjp9xcxqihN2zSd4AaABAg,Timbang usut kulkas mending delok video iki Ben iso introspeksi. Video sangat jelas,3 years ago,@wongamis1922,UCwi5pb1NCXrpz9UxN73c6vA,4,,https://yt3.ggpht.com/IfgHqcHTLP5Ofcke71A8DP1VpCD2MRHU8pfqIBiTuVz_1Qoi7nl0Lyd88uhx__TKV9hKV8uiag=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.462405
Ugy_hrwHaDJgBfJxOFB4AaABAg,"Hampir 2 minggu baru upload, sukses terus tim woko chanel",3 years ago,@awangekirama,UCG0Ksnh8JqF0B2rWmZMxX9A,1,,https://yt3.ggpht.com/ytc/AIdro_lPmecYW7cM6PnkBKcIoTnAGFQJp58H2iEFk72l_wR0Jg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.464856
UgxxIqwyWC4oPuSMoEN4AaABAg.9obzyGRaJXU9qLrKNp0VJt,"Gak akan bisa hilang kebiasaan ini.
Pasti bakalan disebarkan kebencian kaya gini",3 years ago,@KUERSYH,UCZEs5Bd9F9sv5qyFs2pFNQw,0,,https://yt3.ggpht.com/upgzo8NuWwDBEG9lrSxUhnDExghI7Mw0bv9ysIEfLidFsmDzMCTlWb5Lp_J9bWIKF_CF1WOhKf8=s88-c-k-c0x00ffffff-no-rj,False,True,1686983818.645737
UgzvY-mvJbJYB1aqAcR4AaABAg,ancene suporter primitip,3 years ago,@spymotor8093,UCOkWtukPq2fc2Et3La-le9Q,1,,https://yt3.ggpht.com/kx21j3EU-mnZ13jHHtlogmU9WKVr3Kc5o3tgAd3N8xxfhL_SvawCijrmDOBkDYk8Ne7GaGsV=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.969954
UgzDbDU-9SN74MwS7-B4AaABAg,"Supportere medeni temen,nganti kaya kueloh bener bener koyo perang",3 years ago,@dinaaulia6251,UC0cYQatRHWbaHpIAKPfbdOw,1,,https://yt3.ggpht.com/ytc/AIdro_nfSppLCD_p_SuXDmSdAE7-9-LGLur8qLGgVYoVEvclLtz-hcyf1aFDVF51ZCP_GaEGag=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.972678
UgxJnPNW6Pj43wr9uP94AaABAg,Supporter nya padat bgt gitu,3 years ago,@dinaaulia6251,UC0cYQatRHWbaHpIAKPfbdOw,2,,https://yt3.ggpht.com/ytc/AIdro_nfSppLCD_p_SuXDmSdAE7-9-LGLur8qLGgVYoVEvclLtz-hcyf1aFDVF51ZCP_GaEGag=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.975195
UgzJ-nQnBkbOG8cyKqJ4AaABAg,Suporter hewan...,3 years ago,@bownisudjiwan5942,UClBO8KNvtPVvZOe_KUwnuuA,1,,https://yt3.ggpht.com/ytc/AIdro_mqTm-V3Nx-Omv175LrkYdt6rHKR7-pQh-fPO6_6zk1534=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.977693
UgyhVNI61YEITwWXaMd4AaABAg,Away 2x menang 2x alema sepele,3 years ago,@anjalchannel,UCl86z7R9Ryc0Rn9s6zZq8vw,1,,https://yt3.ggpht.com/ytc/AIdro_k2-isKGHC7qqRexYAFq0FfJcibr1XNEj_7zYbmaeA_qg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.980215
Ugy-CGDzT1joKTGEkLN4AaABAg,"Suatu saat biarkan Yuli Sutil menceritakan versinya, lihatlah sam, ceritakanlah kejadian ini,, 
Semoga seluruh almarhum diterima disisi-Nya,, 
Yang ikut menyerang tim dan official Persebaya segeralah bertaubat",3 years ago,@forzapersis2663,UChUjPHiQjftfcyeKJd6aDfw,3,,https://yt3.ggpht.com/ytc/AIdro_nZfCLnM44mNUF7Crj4E-PgqfmlmAhJ-PV5eut_kfXa_yTwgefCrxm4i3Gyba6fyhYSEw=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.982666
Ugz_8Z2ogUWRWmK6jzB4AaABAg,Kebanyakan iklan,3 years ago,@fadhilzakimunawwar,UCL-FSh-vMKdEa_QwnGXC1rg,1,,https://yt3.ggpht.com/szNKjIdzZGq2J3gabgL1h7tI6VcGL4_G8xHsXh9m1bSyCfIUFykOqzm5RB5Yo_y8kjd1LOMAVQ=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.985118
Ugy7OABm1uWnWcZTNQ94AaABAg,NDESO TENAN SU AREMANIA,3 years ago,@masbim6389,UC6XpSAxV7HVwgDc6SEh7Gag,2,,https://yt3.ggpht.com/804n4SAieWKMZFPo_BMuXD4AFdXgGxsLNJYAnthiz3wv6jBWxPSh9qek0i3WY4txz46T547hZg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.987591
UgwG-k4Dac1JDS-UFFF4AaABAg,"ulahe dewe, klub bagus tapi suportere blas SAMPAH kabeh aremania , jan mesake arema nduwe suporter ngono",3 years ago,@bagasskara2754,UClVUL94-XUaZWJzX3HZubng,1,,https://yt3.ggpht.com/ZyZwMPhutj6kLJ9eaw6CRbd25Ysd046-K5rZbOp3GV_VoshZ9va49X-Fyg7XT32ADaGDHCMvc9M=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.990035
Ugz1MpjI3IgBGPpSKMx4AaABAg,PERSEBAYA AYOO PERSEBAYA❤❤ WANI,3 years ago,@ahmadhariyadi2242,UCfK5vMxdfeZ9Rhzw3YVSVqg,1,,https://yt3.ggpht.com/ytc/AIdro_m1ag8Hh6mPlCnQih-mrMrta5A9SrMs1b_b-qLIXIvkkAM=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.992476
UgwFS_Dpb9s89lnXhqF4AaABAg,"Tragedi terburuk kok club arema masih aman di liga 1, pssi sehat kah ?",3 years ago,@eskaahmadi1224,UCrHD9BOJ5CFmgUBJToEgWJQ,3,,https://yt3.ggpht.com/ytc/AIdro_lXTRNywcMYpgT6icJKtf5wHXezmdIO7LGrxzLczvo=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.994945
Ugy09kMciQj8eKqQsxp4AaABAg,BUBARKAN AREMANIA BUBARKAN AREMA,3 years ago,@sdasldkokdwifw,UCC3A2yPux72SEsH313FaQFQ,1,,https://yt3.ggpht.com/eMlA08VDqTrz0i-r7iFe_cJ7MK9IfgkBCxoJeAC_z8bsrY6ya3YDIVzpun6cXEsHVfoWR6Rr=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.997348
UgwnBtTRmpjuH0zBlp54AaABAg,Tambah buenci karo sing jenenge arema,3 years ago,@Bayu-ct4ml,UC8T4l55cxZps3bDh0QO-Aaw,1,,https://yt3.ggpht.com/ytc/AIdro_mYoFc6efXQMKtMQ8Qgj_tw4tABCvSl3WRvIJrBeFU=s88-c-k-c0x00ffffff-no-rj,False,False,1686983818.999889
UgwjKz8_X3h_BxgWbQp4AaABAg,Aremaasuuu LIB = LIGA IWAN BUDIANTO BOKNE ANCOKKKK YULI GATELLL BEDESS TUEKKK MATEKAN...,3 years ago,@mistersurya8046,UCMtu2M64jXVpv282yIDrpJA,1,,https://yt3.ggpht.com/dQO44PpSf_lG7PvUf62KVlKQv1JXRAw1w6rcTjvDtftdDB_LPgBlq6JqcCLg9XPqdHcWZBqeOw=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.003207
Ugz802fxSJVAPs87k5F4AaABAg,kelakuannya emg pantas dikasi angka 120 an. Kalian yang rusuuh harusnya bertanggung jawab.,3 years ago,@wahyupratama2642,UCzYwUpfbib_LiWwWd-GrviA,1,,https://yt3.ggpht.com/ytc/AIdro_k0U1J5XodOWWcOHq3gnHdMhWBj7QFS-RxQUO-aZD0LERw=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.006471
UgzTcQ2IXB2mgV5-2Dx4AaABAg,wong salah..ora gelem ngaku salah... 🎶🎶🎶,3 years ago,@ichuelek2,UCu3YOZiPUgl8aep2YLN9sPQ,5,,https://yt3.ggpht.com/ytc/AIdro_kpjFEy4A9_SLXmc12YB-1F8Ei1AMsRAhWgIjrE9qSFXVF45CoZSF0wWFkY1gnOwtpMzw=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.009003
Ugxo-hmmPdwRLcFSOj54AaABAg,"Ulah suporter aremania dan oknum polisi yang lempar gas air mata,memanglah tidak patut untuk supporter lain",3 years ago,@zaysskuy1995,UCozLR8RCLHf0n_iOQy5kt9w,1,,https://yt3.ggpht.com/ytc/AIdro_n7hfHJxB62ul3LGY4kMLES4Hk1ixQPm4NUBdiajA-rDa28y_nNub-lnpFutYltrKlekg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.011507
UgwbCMxSUvHNGAUUBCh4AaABAg,"Kondisi koyok ngunu, nek aku dadi brimob.e karuan tak berondong laras panjang utowo tak uncali granat sisan ben mesisan bongkoh kabeh lak wes kewan2 iku",3 years ago,@jokoumbaran4582,UCqL0P-yknUd7GKcQAm6LIRw,3,,https://yt3.ggpht.com/ytc/AIdro_ldr9MvPwL_XnqBWxK8N4pKs_sUOVWY_2FO9snKepft08roYVA3DvVfn_RQxWV73nFIAw=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.014063
UgwCqEdLr--6nGIfxEp4AaABAg,AWESOME,3 years ago,@dzulfikaralibusyro9941,UCOsXIAkaG9GwcPGg8oIUagQ,1,,https://yt3.ggpht.com/ytc/AIdro_kxH_cED5ImxdgKpJnMSCGTqGv7RnIsYUBXtyh55yvFKIw=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.016574
UgwMopOoh3fp_LLyOLZ4AaABAg,"SDM sangat rendah sekali, ini adalah salah satu spesies kecubung langka😅",3 years ago,@breurahara03,UCRAPHE5pP0uGuhfwZ9PADwg,2,,https://yt3.ggpht.com/dS9Cb1E_z5M26US4vH_Ywdna1ZeoWpoTpnoGRlpclaXs03WWS5OmfnYDHVVQ_ORZKQpCom44X-w=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.019113
Ugy-ZDyEJkshgdvxLvt4AaABAg,"❤❤❤ Bukan tanpa alasan nama kota pahlawan tersemat di Surabaya, bravo persebaya",3 years ago,@hobikluyuran9162,UCMXYCRohSEcsG0POnntPUXg,37,,https://yt3.ggpht.com/gT26KqSKY5yY9uQ5UlVv6Rtie6-4KtwZ6DikgFUS8QNaLtaq-qrKhEbatPQzqO7CwSJMCl6J=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.332554
Ugz5EFAGzgoCNpGGH-Z4AaABAg,Salam dari Kediri boys,3 years ago,@renggawidya24,UC8SxkU7WG2TwwQvsBwiBvIA,2,,https://yt3.ggpht.com/ytc/AIdro_nhoOi8Lhcr7w0l0Ur6N0ern1n6gqe49p8sDZDsXjKezsAllwS3frRAi1p45L_qVDrCfQ=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.335294
UgwTfp2hgMiGPKDXXSN4AaABAg,"Keren persebaya , kalah ko ngamuk😌",3 years ago (edited),@anggamaedi8639,UCHGzkvlvqmsHpORAmCkl7JA,1,,https://yt3.ggpht.com/ytc/AIdro_lIbs9vWj0chzZv4MoHmjECi0E8SkrxIVakRYpZ4spc9uA=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.337923
UgwTAGlGR9N2PybV7DZ4AaABAg,"Yg anarkis di luar gak liat sodaranya sekarat di dalam, sungguh hati mereka di butakan kebencian",3 years ago,@jejakngadors1362,UCKv7OcPek1L4RIJ-46ji2DA,2,,https://yt3.ggpht.com/ytc/AIdro_mfFaY0tR-xzFA2NiQcX7tAUNP-x5OktUjCm_K9LMruAZA=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.340526
Ugxz2TcGp3UT1mnSfAl4AaABAg,23 tahun tak pernah terkalahkan di kanjuruhan sekali nya kalah itu musibah spanduk kiamat mu di malang tak membuat kami gentar,3 years ago,@dianrivandy3242,UCmEPkoGDc-3exI7WbcBKRIg,1,,https://yt3.ggpht.com/KzUZSQjZwbBYicUKyiNtYQcKX7-gSNGRNhCNRkhMPfhMy2yuj3PYsJjxHNKW-GFWKHt4Ly9PsQ=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.343091
Ugx_N1wjieiRo5vtKVp4AaABAg,Ingat karna bonek dan persebaya bersama tuhan🖐🔥👏,3 years ago,@dianrivandy3242,UCmEPkoGDc-3exI7WbcBKRIg,2,,https://yt3.ggpht.com/KzUZSQjZwbBYicUKyiNtYQcKX7-gSNGRNhCNRkhMPfhMy2yuj3PYsJjxHNKW-GFWKHt4Ly9PsQ=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.345626
UgzbeE3cK39-dx-W0AF4AaABAg,Menit 42.59 pembalasan elegan dari Hidayat kepada oknum supporter yang berusaha psywar,3 years ago,@NicoMartha-jk3zh,UC9nPPNjIWqDUKHmxX1_4L6w,0,,https://yt3.ggpht.com/yySly_Onbim1R07XxQgg4U_1qmXskJNzWeFRocKCZzFKvJEKB8fWixzN-KtEi-eXWkTHSmA6sg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.348145
Ugz82j7DxNg749DM0lF4AaABAg,best movie 2022,3 years ago,@bonekdomas1927,UCUcfP5u81qpNjhqABP8kkQw,3,,https://yt3.ggpht.com/ytc/AIdro_lbGHeo7hMQFZAnJhwgBg5xd9KVztxLNRsnoi5KE7-bwZU=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.35072
UgzrSRxks--bzxVGa1p4AaABAg,Delta sidoarjo apa kabar .,3 years ago,@nalbois6929,UCI7jB8bucDBDGWyhf370_VA,0,5,https://yt3.ggpht.com/zgHOcyRBpOD9Q6SbLX5t6zQr3QDKjiZueZc1kz_0VTti1UeKk_qRGNaih1KDrc0Pme8xUURgbZ4=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.353214
UgzMaT4g5MzTo7sPPXV4AaABAg,Layak masuk festival eagle award Iki..... Bagus film dokumenternya,3 years ago (edited),@sentotalkacili7407,UCnRX0JMw_8CVhz8B5SDVzig,6,,https://yt3.ggpht.com/ytc/AIdro_k44DYuwRI2cMn26eNsUFPYMyShPL3upCSITmsycps=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.355782
UgxVwu3AHIlLG3ZtAWB4AaABAg,Dari video ini kelihatan siapa pembunuh dan siapa yang membabi buta misalnya tim dari kepolisian ngga ngehadang terus gimana nasib tim Persebaya??? Persebaya selamanya💚💚💚,3 years ago,@ahmadabdulmunir8487,UCUIZ9huKPxByQHvKa60E7sw,6,,https://yt3.ggpht.com/tDr08qIeVn-2XT23e97lhZsohc0tbfVr_1wzxtMCUqFS4QktmxMEt05cEpny8DAbX4garwwKHA=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.358403
Ugzoaa4cDZQE5nC9RXd4AaABAg,"Salam dari Fans PSM Makassar. Mental Persebaya keren.. 
Selamat untuk Bonek..",3 years ago,@danielyobi1971,UC1GozfzNCtJpiB2XsZjwlFw,11,,https://yt3.ggpht.com/ytc/AIdro_n6uXwQUZQrJSqgJ6ZF2m7yPyU86vA2cV06lZe_vIJ30N0POsPL-swpaX5qoZBX-P1M2A=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.360956
UgyiJq2OJ4ukQe3lCyZ4AaABAg,Banyak chant2 rasis,3 years ago,@arifinputra8377,UCd7CYh5WRbqWvD5brL9WwSw,1,,https://yt3.ggpht.com/ytc/AIdro_lsGbkAgCKrQ4AOZ34hnL3cTnEeXmaVN6zHSQW5lRMJF4Pv02mW6pL-DHb5zoRq10bi4A=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.363489
UgwrGIGm8O50i9pa42R4AaABAg,Padahal pemain Persebaya Arema Yo gak kerso koiso suporter e seng kesro,3 years ago,@anjaykohans3371,UCynljoOuGlaxKTirnErB-_A,2,,https://yt3.ggpht.com/ytc/AIdro_njMp9P5pDrqRaj4oHRodXslSma01EB2tIA4mBbGR7rDJoi92M1smujcI3N84wSKYdkGA=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.366002
UgwZgYfckJib1lMekip4AaABAg,Alfatihah buat keluarga yang ditinggalkannya 🥰🙌❤️,3 years ago,@ArifKurniawan-en3yf,UCCXFAewlNg60Nrwb-V-rqOA,0,,https://yt3.ggpht.com/ytc/AIdro_kiLf0Oni5zGb9N2-J9tN01RzVefCziGnU2yZoteEg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.368558
UgwvuYvUo7mdalJEWT54AaABAg,Yang ditakutkan terjadi,3 years ago,@ArifKurniawan-en3yf,UCCXFAewlNg60Nrwb-V-rqOA,1,,https://yt3.ggpht.com/ytc/AIdro_kiLf0Oni5zGb9N2-J9tN01RzVefCziGnU2yZoteEg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.371097
UgxqmZYH928A0ejWUG94AaABAg,"0:45 Sponsor Kapal Api
15:22",3 years ago (edited),@vickypratamaputravivo4940,UCMJQ9-MbrpIAa7ghkEZXYIA,0,,https://yt3.ggpht.com/kJ1Ze07RBhmr4iyHNswTd92mskiQgen6eXGiQAcwEm5-96h1825qhJd7rb_2McB26r-ryPIk9w=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.373628
UgyJl371yH8LYfwuHgR4AaABAg,"Namanya saja sumbolnya Singo Edan ..ya Pendukungnya pasti Edan...Makanta Sungo dan suporteenya harus dibawa ke rumah sakit jiwa,mwmbahayakan pihak lawanya dan namanya Kota Malang ya malang nasibmu kau Singo Edan dasar Edan wkwkwk cepat di bawan di Rumah sakit jiwa Lawang,makanta di sana dudirikan Rumah Sakit Jiwa ternyata banyak juwa2 Orang Malang yg Edan jiwanta ODGJ.",3 years ago,@merickwiliam5427,UCzquyk5QUsD5ZwwpPUrzBkw,2,,https://yt3.ggpht.com/ytc/AIdro_kaezV9SGh-AjcY88GLazW1EL6NX6PaJ2-f6ndSv-0=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.376111
Ugzl7WDfidiPQfAk2nJ4AaABAg,Gw sih cuman nanya 1 aja kenapa ada keributan dalam permainan padahal cuman sepak bola dan sampai ngelihat banyak orang dan kenapa saling memusuhi satu sama lain kan kita sesama  ciptaan yg maha Kuasa dan kita sama,3 years ago,@muhammadraehanalfriansyah8793,UCgLZmPJxmwBoF6eFsGhrKxw,1,,https://yt3.ggpht.com/iF_X3Czyp_Ch9oYp65ZX5ZWZ8vwTArPTHerEjb-7CeGli8e3sn8stwE4Y70oeuEd6obLLqmyEQ=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.378635
UgyLkzZmMQJNoMRsFWt4AaABAg,Gw lagi nyari wasitnya,3 years ago,@ahminjambi9958,UCBct3oHALP61WWj7NBHrzGQ,1,1,https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s88-c-k-c0x00ffffff-no-rj,False,False,1686983819.38129
UgzrSRxks--bzxVGa1p4AaABAg.9neSpGTXUCt9nyOwFzPPcl,ng delta Sidoarjo gak ono seng mati mas.. pak omong opo neh kon,3 years ago,@hahahihi5640,UCV03SNxB_LQn5_M--fAUCgQ,4,,https://yt3.ggpht.com/ytc/AIdro_luIjVwDR81uY53JTESj8kwc4G_RVf7yuY_rDTeWn9UgQr2ebFmhFWJW69nQCIdNqK3DA=s88-c-k-c0x00ffffff-no-rj,False,True,1686983819.587015
UgzrSRxks--bzxVGa1p4AaABAg.9neSpGTXUCt9oyxCBE6V79,Delta sidoarjo sudah diganti kerugian sama bonek,3 years ago,@bissmillah_alhamdulillah,UCB71BvQqXZcQg9HhgWLFT4Q,2,,https://yt3.ggpht.com/X79dC-Ct4SZLljmRKA6n-t6zLHTsaOYSX2655ruqq-_4_NDxsfu-lwhU65lTjKVbXigZamMS=s88-c-k-c0x00ffffff-no-rj,False,True,1686983819.589357
UgzrSRxks--bzxVGa1p4AaABAg.9neSpGTXUCt9ngSgql6RWc,Kemapa emang ?,3 years ago,@agusprasetyo30,UC9xfsqlJNieVkFMghyvl7QQ,0,,https://yt3.ggpht.com/ytc/AIdro_kiuw4JmkjpJI34bqKiGbPevdi2mNAU3tIQk5vq_x0wvfA=s88-c-k-c0x00ffffff-no-rj,False,True,1686983819.591967
UgzrSRxks--bzxVGa1p4AaABAg.9neSpGTXUCt9q0AxmIYtlD,seng penting ga onk seng m4t1 samm,3 years ago,@skzuki,UCd0KU7tNlR9G4hfIgMGreVw,0,,https://yt3.ggpht.com/NWv6ii3SGVVpgxnFJC6usKVuAXHrEA3M8VjcDlod4b-0eufnH8e95wbcyAXRRuFUqPvrUkTz6w=s88-c-k-c0x00ffffff-no-rj,False,True,1686983819.594502
UgzrSRxks--bzxVGa1p4AaABAg.9neSpGTXUCt9sMBzSvVf4z,Ga usah runu sam kowe senengane ngrusak,2 years ago,@andosirrgarsire9940,UC9PnPb_ZOKauvlIiI-JgDDQ,0,,https://yt3.ggpht.com/ytc/AIdro_nHNmhgK4mtwlkvbYzWQNsHe7dvV4nJKisK6SmVW8O7u9Pa8T0cWxyinae9f8_eisKzEw=s88-c-k-c0x00ffffff-no-rj,False,True,1718606219.597073
UgyLkzZmMQJNoMRsFWt4AaABAg.9n8yL38CM149rlyB5zx0fU,Ngapain???,2 years ago,@khaeriya888,UCt7CJmtD6aNlEwKtmoWYJMg,0,,https://yt3.ggpht.com/43RJ4ZdKh5kPPUTodRRGB7MzWxYxeOGp_dxRXvZAseyf4irUbgvxjcfMn43vVsE6p5uBfZ-kOw=s88-c-k-c0x00ffffff-no-rj,False,True,1718606219.766258
UgxbfK6MZW8tapWnZMp4AaABAg,Suara terakhir bung valen,3 years ago,@ramagantengaja2484,UCqaLUmZ8Y2ZGcJRYaMdoHow,0,,https://yt3.ggpht.com/ytc/AIdro_mumc7USaUBW0AGv2w-HMssnwfZW_4yxew4iaZafks=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.078299
Ugz0Hovr4YFS5cI5xVB4AaABAg,Semoga Persebaya vs Arema besok bisa tiga point' lagi aminn 🎉ya Allah dan Persebaya Surabaya bisa jaya lagi kedepannya 🔥🔥,3 years ago,@kiswaty4927,UCKQHiVSKRQgOm-PQ1fkoEmQ,2,,https://yt3.ggpht.com/ytc/AIdro_m_tI6itMwVAQu6WgrUF0Gyw1lywzfW9NUhD1kbH78=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.079892
UgypVXVj_KugL-Zkdzh4AaABAg,Ini semua gara gara Arema kok KLH bukti netizen suka buly klub kesayangan nya ya ini mengingatkan ini klo klub nya KLH pasti dibuli itu harus biar gk klh,3 years ago,@widipetualangalam1705,UCpUu4thpYlRppTLFoXcjDug,0,,https://yt3.ggpht.com/xigeSjt0I9IWQiNlX7_z9JTMb2CKZpM5nrpKLae7RiZ8g_p2uRhF4nVVwDV92yuQs8vgRGeJQg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.081345
Ugw9-vjAUEeK_DjGmAh4AaABAg,Tai ahh,3 years ago,@widipetualangalam1705,UCpUu4thpYlRppTLFoXcjDug,0,,https://yt3.ggpht.com/xigeSjt0I9IWQiNlX7_z9JTMb2CKZpM5nrpKLae7RiZ8g_p2uRhF4nVVwDV92yuQs8vgRGeJQg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.082801
UgzF9dRdFNga9KayUiJ4AaABAg,Tau,3 years ago,@widipetualangalam1705,UCpUu4thpYlRppTLFoXcjDug,0,,https://yt3.ggpht.com/xigeSjt0I9IWQiNlX7_z9JTMb2CKZpM5nrpKLae7RiZ8g_p2uRhF4nVVwDV92yuQs8vgRGeJQg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.08423
UgwZlEhUZnuwDbr0rwt4AaABAg,"Setelah kita menonton Video ini, apakah masih ingin menyalhakan Polisi. Disni terlihat bahwa aparat keamanan benar2 menyelamatkan nyawa Manusia, bayangkan ketika di Mobil tidak ada pihak keamanan….????",3 years ago,@Kosong.kosong,UCa-3ryub6LdFExYNWOdNT7w,0,,https://yt3.ggpht.com/gsuR-ooWKAOoj6bQpLlKIGMAcBJqtHJgixu76mcA2CTEy2q9ibGrXm1KshJ79uiKrlf4IaLHmg=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.085663
UgyyVvfHvFyn9Ozkhqt4AaABAg,"Ngpain lu nyerang pemain? Ditantang bonek tawuran diblitar g berani datang cuma sedikit dan itu pun kocar kacir, padahal blitar itu dekat malang, HADEEHHH",3 years ago,@sulisyuninglin9911,UCFy4fZK5cQggvwHSE2Exyow,2,,https://yt3.ggpht.com/ytc/AIdro_mhpdt52gf-ewuMICMSpf58jqqKXetktX-rAgmJkXZktJrVu4vDkBYngfAtIfmb6uJy3w=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.087183
UgxNnaazD_FPycLksHJ4AaABAg,"47:10 
No, you are not gonna kill them . . . it should be the officer's job
But in a mental sense, as a player yall kill their mind hahahaha

If I can say, Arema was a good team
But their stupid supporters wont stop make stupid things
Respect Arema FC, FUCK AREMANIA !!!",3 years ago,@RayendGaming6632,UC2nUvbwMdHhfgVBkBeiPRkQ,0,,https://yt3.ggpht.com/lq9gQLsY6BvM0Q2KaE2yta47_0bnH8ccH_ogHF5NN5mqAfD2UbRhKkKGdZ0S3xiuehLKkictFzU=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.088645
UgwpMiNc5FMwawanObF4AaABAg,semoga kedepannya nggak ada lagi kejadian kek gini,3 years ago,@mauzulbahri6416,UCzyiXY9pHPcDO4rltJmOZrQ,0,,https://yt3.ggpht.com/ytc/AIdro_kV2aQ1eTw0iPYtAAoSLX4W6UXrYEZiyJXuY2gRF3KYCQ9sHb2gmgz0I9YlPB37Sp9E2w=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.090068
Ugw0zw9noGRb0k0yLIt4AaABAg,lha iyo dia yg berbuat kok persebaya jg di hukum...,3 years ago,@papaomi4940,UCkDrmgrhBW4qQF6gLGDhPBg,2,,https://yt3.ggpht.com/1ApqTlL-hICXsBKE3w5P_gzLHnkn1Knz8a9cDsaivPKA1CMjzHrHZTsyMlMhkTlFjvqM7JdM_uI=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.091512
Ugyi9OnFVmXG1GNHZzZ4AaABAg,"Seng salah sho yamamoto, kenopo kok ngeGol no ng gawang Arema, nek ora ngeGolno yo ora dadi ngenek 😂",3 years ago,@ahmadyusuf90,UCYPZQRHzYgps7ieAwFuZP5Q,0,,https://yt3.ggpht.com/ytc/AIdro_n_NEqWkPBAO0M3kd5TBgCSq4UBuYFrOqUzipqt0RvspA=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.092947
Ugzf4OHTYf2zevDYR614AaABAg,Bangga menjadi bagian dari persebaya 💚 salam satu nyali !!! WANI!!!!!!!,3 years ago,@dwiarya627,UC4tC2SyoQBra2Icla3mzi7w,5,4,https://yt3.ggpht.com/ytc/AIdro_mNZuqwRQYaXwLkqdTuW1eSuPv5UfSRyBnqwcpDkjk=s88-c-k-c0x00ffffff-no-rj,False,False,1686983820.094377
